date,df_idx,P_TP,P_SL,edge,E_r,Cons,long
2025-09-09 10:45:00+00:00,164325,0.0,1.0,-1.0,0.02500000000000001,0.5625,0
2025-09-09 11:00:00+00:00,164326,0.0,1.0,-1.0,0.0,0.5,0
2025-09-09 11:15:00+00:00,164327,0.0,1.0,-1.0,-0.0375,0.40625,0
2025-09-09 11:30:00+00:00,164328,0.0,1.0,-1.0,-0.049999999999999996,0.375,0
2025-09-09 11:45:00+00:00,164329,1.0,0.0,1.0,-0.012500000000000006,0.46875,0
2025-09-09 12:00:00+00:00,164330,0.0,1.0,-1.0,8.673617379884035e-19,0.5,0
2025-09-09 12:15:00+00:00,164331,0.0,1.0,-1.0,-0.05,0.375,0
2025-09-09 12:30:00+00:00,164332,1.0,0.0,1.0,-0.05625000000000001,0.359375,0
2025-09-09 12:45:00+00:00,164333,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-09 13:00:00+00:00,164334,0.0,1.0,-1.0,-0.006250000000000003,0.484375,0
2025-09-09 13:15:00+00:00,164335,0.0,1.0,-1.0,-0.03125,0.421875,0
2025-09-09 13:30:00+00:00,164336,0.0,1.0,-1.0,0.012500000000000004,0.53125,0
2025-09-09 13:45:00+00:00,164337,0.0,1.0,-1.0,-0.012500000000000004,0.46875,0
2025-09-09 14:00:00+00:00,164338,0.0,1.0,-1.0,-0.05,0.375,0
2025-09-09 14:15:00+00:00,164339,0.0,1.0,-1.0,-0.012499999999999997,0.46875,0
2025-09-09 14:30:00+00:00,164340,0.0,1.0,-1.0,0.006249999999999999,0.515625,0
2025-09-09 14:45:00+00:00,164341,0.0,1.0,-1.0,-0.012499999999999997,0.46875,0
2025-09-09 15:00:00+00:00,164342,0.0,1.0,-1.0,0.025,0.5625,0
2025-09-09 15:15:00+00:00,164343,0.0,1.0,-1.0,0.012499999999999999,0.53125,0
2025-09-09 15:30:00+00:00,164344,1.0,0.0,1.0,-0.0375,0.40625,0
2025-09-09 15:45:00+00:00,164345,0.0,0.0,0.0,-0.006249999999999999,0.484375,0
2025-09-09 16:00:00+00:00,164346,0.0,0.0,0.0,-0.0062499999999999995,0.484375,0
2025-09-09 16:15:00+00:00,164347,0.0,0.0,0.0,-0.0625,0.34375,0
2025-09-09 16:30:00+00:00,164348,0.0,0.0,0.0,0.006250000000000002,0.515625,0
2025-09-09 16:45:00+00:00,164349,1.0,0.0,1.0,-0.012499999999999999,0.46875,0
2025-09-09 17:00:00+00:00,164350,1.0,0.0,1.0,-0.024999999999999998,0.4375,0
2025-09-09 17:15:00+00:00,164351,1.0,0.0,1.0,0.01875,0.546875,0
2025-09-09 17:30:00+00:00,164352,1.0,0.0,1.0,-0.0125,0.46875,0
2025-09-09 17:45:00+00:00,164353,1.0,0.0,1.0,0.006250000000000002,0.515625,0
2025-09-09 18:00:00+00:00,164354,1.0,0.0,1.0,-0.024999999999999998,0.4375,0
2025-09-09 18:15:00+00:00,164355,1.0,0.0,1.0,-0.04375,0.390625,0
2025-09-09 18:30:00+00:00,164356,1.0,0.0,1.0,0.0125,0.53125,0
2025-09-09 18:45:00+00:00,164357,1.0,0.0,1.0,0.01875,0.546875,0
2025-09-09 19:00:00+00:00,164358,1.0,0.0,1.0,-0.037500000000000006,0.40625,0
2025-09-09 19:15:00+00:00,164359,1.0,0.0,1.0,0.0,0.5,0
2025-09-09 19:30:00+00:00,164360,0.0,1.0,-1.0,-0.04375,0.390625,0
2025-09-09 19:45:00+00:00,164361,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2025-09-09 20:00:00+00:00,164362,1.0,0.0,1.0,0.0125,0.53125,0
2025-09-09 20:15:00+00:00,164363,1.0,0.0,1.0,-0.018749999999999996,0.453125,0
2025-09-09 20:30:00+00:00,164364,1.0,0.0,1.0,-0.03125,0.421875,0
2025-09-09 20:45:00+00:00,164365,0.0,1.0,-1.0,-0.043750000000000004,0.390625,0
2025-09-09 21:00:00+00:00,164366,0.0,1.0,-1.0,-0.1,0.25,0
2025-09-09 21:15:00+00:00,164367,0.0,1.0,-1.0,-0.1,0.25,0
2025-09-09 21:30:00+00:00,164368,0.0,1.0,-1.0,-0.02500000000000001,0.4375,0
2025-09-09 21:45:00+00:00,164369,1.0,0.0,1.0,8.673617379884035e-19,0.5,0
2025-09-09 22:00:00+00:00,164370,0.0,1.0,-1.0,0.012499999999999997,0.53125,0
2025-09-09 22:15:00+00:00,164371,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2025-09-09 22:30:00+00:00,164372,0.0,1.0,-1.0,-0.0125,0.46875,0
2025-09-09 22:45:00+00:00,164373,0.0,1.0,-1.0,-3.469446951953614e-18,0.5,0
2025-09-09 23:00:00+00:00,164374,0.0,1.0,-1.0,3.469446951953614e-18,0.5,0
2025-09-09 23:15:00+00:00,164375,0.0,1.0,-1.0,-0.00625,0.484375,0
2025-09-09 23:30:00+00:00,164376,0.0,1.0,-1.0,1.734723475976807e-18,0.5,0
2025-09-09 23:45:00+00:00,164377,0.0,1.0,-1.0,-0.043750000000000004,0.390625,0
2025-09-10 00:00:00+00:00,164378,0.0,1.0,-1.0,-0.0375,0.40625,0
2025-09-10 00:15:00+00:00,164379,0.0,1.0,-1.0,0.006250000000000001,0.515625,0
2025-09-10 00:30:00+00:00,164380,0.0,1.0,-1.0,-0.075,0.3125,0
2025-09-10 00:45:00+00:00,164381,1.0,0.0,1.0,0.006250000000000002,0.515625,0
2025-09-10 01:00:00+00:00,164382,0.0,1.0,-1.0,-0.01875,0.453125,0
2025-09-10 01:15:00+00:00,164383,1.0,0.0,1.0,-0.01875,0.453125,0
2025-09-10 01:30:00+00:00,164384,1.0,0.0,1.0,-0.018750000000000003,0.453125,0
2025-09-10 01:45:00+00:00,164385,1.0,0.0,1.0,0.024999999999999998,0.5625,1
2025-09-10 02:00:00+00:00,164386,1.0,0.0,1.0,0.025,0.5625,1
2025-09-10 02:15:00+00:00,164387,1.0,0.0,1.0,-0.0625,0.34375,0
2025-09-10 02:30:00+00:00,164388,1.0,0.0,1.0,0.025,0.5625,1
2025-09-10 02:45:00+00:00,164389,1.0,0.0,1.0,0.00625,0.515625,0
2025-09-10 03:00:00+00:00,164390,1.0,0.0,1.0,-0.006249999999999999,0.484375,0
2025-09-10 03:15:00+00:00,164391,1.0,0.0,1.0,-0.037500000000000006,0.40625,0
2025-09-10 03:30:00+00:00,164392,1.0,0.0,1.0,-0.018750000000000003,0.453125,0
2025-09-10 03:45:00+00:00,164393,1.0,0.0,1.0,-0.006250000000000002,0.484375,0
2025-09-10 04:00:00+00:00,164394,1.0,0.0,1.0,-0.037500000000000006,0.40625,0
2025-09-10 04:15:00+00:00,164395,0.0,1.0,-1.0,0.025,0.5625,0
2025-09-10 04:30:00+00:00,164396,1.0,0.0,1.0,-0.025,0.4375,0
2025-09-10 04:45:00+00:00,164397,1.0,0.0,1.0,8.673617379884035e-19,0.5,0
2025-09-10 05:00:00+00:00,164398,0.0,1.0,-1.0,0.006250000000000002,0.515625,0
2025-09-10 05:15:00+00:00,164399,0.0,1.0,-1.0,-0.006249999999999999,0.484375,0
2025-09-10 05:30:00+00:00,164400,0.0,1.0,-1.0,-0.012499999999999997,0.46875,0
2025-09-10 05:45:00+00:00,164401,1.0,0.0,1.0,-0.018750000000000003,0.453125,0
2025-09-10 06:00:00+00:00,164402,1.0,0.0,1.0,-0.024999999999999998,0.4375,0
2025-09-10 06:15:00+00:00,164403,1.0,0.0,1.0,-0.07500000000000001,0.3125,0
2025-09-10 06:30:00+00:00,164404,1.0,0.0,1.0,-0.03749999999999999,0.40625,0
2025-09-10 06:45:00+00:00,164405,1.0,0.0,1.0,-1.734723475976807e-18,0.5,0
2025-09-10 07:00:00+00:00,164406,1.0,0.0,1.0,-0.03125,0.421875,0
2025-09-10 07:15:00+00:00,164407,1.0,0.0,1.0,-0.037500000000000006,0.40625,0
2025-09-10 07:30:00+00:00,164408,1.0,0.0,1.0,0.006249999999999999,0.515625,0
2025-09-10 07:45:00+00:00,164409,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-10 08:00:00+00:00,164410,0.0,1.0,-1.0,-0.025000000000000005,0.4375,0
2025-09-10 08:15:00+00:00,164411,0.0,1.0,-1.0,-0.006250000000000001,0.484375,0
2025-09-10 08:30:00+00:00,164412,0.0,1.0,-1.0,-0.006250000000000002,0.484375,0
2025-09-10 08:45:00+00:00,164413,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-10 09:00:00+00:00,164414,1.0,0.0,1.0,-0.025,0.4375,0
2025-09-10 09:15:00+00:00,164415,1.0,0.0,1.0,-0.03125,0.421875,0
2025-09-10 09:30:00+00:00,164416,1.0,0.0,1.0,0.0125,0.53125,0
2025-09-10 09:45:00+00:00,164417,1.0,0.0,1.0,-0.006250000000000002,0.484375,0
2025-09-10 10:00:00+00:00,164418,1.0,0.0,1.0,-0.006249999999999999,0.484375,0
2025-09-10 10:15:00+00:00,164419,0.0,1.0,-1.0,0.025,0.5625,0
2025-09-10 10:30:00+00:00,164420,0.0,1.0,-1.0,0.0125,0.53125,0
2025-09-10 10:45:00+00:00,164421,1.0,0.0,1.0,-0.04375,0.390625,0
2025-09-10 11:00:00+00:00,164422,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-10 11:15:00+00:00,164423,1.0,0.0,1.0,0.006249999999999999,0.515625,0
2025-09-10 11:30:00+00:00,164424,1.0,0.0,1.0,-0.012499999999999997,0.46875,0
2025-09-10 11:45:00+00:00,164425,1.0,0.0,1.0,-0.0375,0.40625,0
2025-09-10 12:00:00+00:00,164426,1.0,0.0,1.0,-0.03125000000000001,0.421875,0
2025-09-10 12:15:00+00:00,164427,1.0,0.0,1.0,-0.05,0.375,0
2025-09-10 12:30:00+00:00,164428,0.0,1.0,-1.0,-0.04375,0.390625,0
2025-09-10 12:45:00+00:00,164429,1.0,0.0,1.0,-0.012500000000000004,0.46875,0
2025-09-10 13:00:00+00:00,164430,0.0,1.0,-1.0,-0.05,0.375,0
2025-09-10 13:15:00+00:00,164431,1.0,0.0,1.0,-0.006249999999999999,0.484375,0
2025-09-10 13:30:00+00:00,164432,0.0,1.0,-1.0,-0.024999999999999998,0.4375,0
2025-09-10 13:45:00+00:00,164433,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-10 14:00:00+00:00,164434,0.0,1.0,-1.0,-0.006249999999999999,0.484375,0
2025-09-10 14:15:00+00:00,164435,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-10 14:30:00+00:00,164436,0.0,1.0,-1.0,-0.025,0.4375,0
2025-09-10 14:45:00+00:00,164437,0.0,1.0,-1.0,-0.03125,0.421875,0
2025-09-10 15:00:00+00:00,164438,0.0,1.0,-1.0,0.0625,0.65625,0
2025-09-10 15:15:00+00:00,164439,0.0,1.0,-1.0,-0.0375,0.40625,0
2025-09-10 15:30:00+00:00,164440,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2025-09-10 15:45:00+00:00,164441,0.0,1.0,-1.0,-0.006250000000000004,0.484375,0
2025-09-10 16:00:00+00:00,164442,0.0,1.0,-1.0,-3.469446951953614e-18,0.5,0
2025-09-10 16:15:00+00:00,164443,0.0,1.0,-1.0,-0.04375,0.390625,0
2025-09-10 16:30:00+00:00,164444,0.0,1.0,-1.0,-0.03125,0.421875,0
2025-09-10 16:45:00+00:00,164445,0.0,1.0,-1.0,0.006250000000000001,0.515625,0
2025-09-10 17:00:00+00:00,164446,0.0,1.0,-1.0,1.734723475976807e-18,0.5,0
2025-09-10 17:15:00+00:00,164447,0.0,1.0,-1.0,0.0125,0.53125,0
2025-09-10 17:30:00+00:00,164448,0.0,1.0,-1.0,-0.01875,0.453125,0
2025-09-10 17:45:00+00:00,164449,0.0,1.0,-1.0,0.0,0.5,0
2025-09-10 18:00:00+00:00,164450,0.0,1.0,-1.0,0.012500000000000002,0.53125,0
2025-09-10 18:15:00+00:00,164451,1.0,0.0,1.0,-0.03125,0.421875,0
2025-09-10 18:30:00+00:00,164452,0.0,1.0,-1.0,-0.0125,0.46875,0
2025-09-10 18:45:00+00:00,164453,0.0,1.0,-1.0,-0.049999999999999996,0.375,0
2025-09-10 19:00:00+00:00,164454,1.0,0.0,1.0,0.025,0.5625,1
2025-09-10 19:15:00+00:00,164455,1.0,0.0,1.0,-0.025000000000000005,0.4375,0
2025-09-10 19:30:00+00:00,164456,1.0,0.0,1.0,-0.025,0.4375,0
2025-09-10 19:45:00+00:00,164457,1.0,0.0,1.0,-2.6020852139652106e-18,0.5,0
2025-09-10 20:00:00+00:00,164458,0.0,0.0,0.0,-0.06875,0.328125,0
2025-09-10 20:15:00+00:00,164459,0.0,0.0,0.0,0.0,0.5,0
2025-09-10 20:30:00+00:00,164460,0.0,0.0,0.0,-0.006250000000000002,0.484375,0
2025-09-10 20:45:00+00:00,164461,1.0,0.0,1.0,-0.037500000000000006,0.40625,0
2025-09-10 21:00:00+00:00,164462,0.0,0.0,0.0,-0.025,0.4375,0
2025-09-10 21:15:00+00:00,164463,1.0,0.0,1.0,0.006250000000000002,0.515625,0
2025-09-10 21:30:00+00:00,164464,1.0,0.0,1.0,-0.03125,0.421875,0
2025-09-10 21:45:00+00:00,164465,1.0,0.0,1.0,-0.03125000000000001,0.421875,0
2025-09-10 22:00:00+00:00,164466,0.0,1.0,-1.0,0.00625,0.515625,0
2025-09-10 22:15:00+00:00,164467,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2025-09-10 22:30:00+00:00,164468,1.0,0.0,1.0,-0.04375,0.390625,0
2025-09-10 22:45:00+00:00,164469,0.0,1.0,-1.0,-0.012500000000000002,0.46875,0
