date,df_idx,P_TP,P_SL,edge,E_r,Cons,long
2024-11-13 18:45:00+00:00,135557,0.0,1.0,-1.0,-0.012499999999999997,0.46875,0
2024-11-13 19:00:00+00:00,135558,0.0,1.0,-1.0,0.01875,0.546875,0
2024-11-13 19:15:00+00:00,135559,0.0,1.0,-1.0,0.025,0.5625,0
2024-11-13 19:30:00+00:00,135560,0.0,1.0,-1.0,0.006250000000000002,0.515625,0
2024-11-13 19:45:00+00:00,135561,0.0,1.0,-1.0,0.012500000000000002,0.53125,0
2024-11-13 20:00:00+00:00,135562,0.0,1.0,-1.0,0.025000000000000005,0.5625,0
2024-11-13 20:15:00+00:00,135563,0.0,1.0,-1.0,0.0125,0.53125,0
2024-11-13 20:30:00+00:00,135564,0.0,1.0,-1.0,3.469446951953614e-18,0.5,0
2024-11-13 20:45:00+00:00,135565,0.0,1.0,-1.0,0.0125,0.53125,0
2024-11-13 21:00:00+00:00,135566,1.0,0.0,1.0,0.00625,0.515625,0
2024-11-13 21:15:00+00:00,135567,1.0,0.0,1.0,0.025,0.5625,0
2024-11-13 21:30:00+00:00,135568,0.0,1.0,-1.0,0.03125,0.578125,0
2024-11-13 21:45:00+00:00,135569,1.0,0.0,1.0,0.0125,0.53125,0
2024-11-13 22:00:00+00:00,135570,0.0,0.0,0.0,-0.018750000000000003,0.453125,0
2024-11-13 22:15:00+00:00,135571,0.0,0.0,0.0,0.08750000000000001,0.71875,0
2024-11-13 22:30:00+00:00,135572,0.0,0.0,0.0,-0.012499999999999997,0.46875,0
2024-11-13 22:45:00+00:00,135573,0.0,0.0,0.0,-0.012499999999999997,0.46875,0
2024-11-13 23:00:00+00:00,135574,0.0,0.0,0.0,0.006250000000000004,0.515625,0
2024-11-13 23:15:00+00:00,135575,0.0,1.0,-1.0,0.0125,0.53125,0
2024-11-13 23:30:00+00:00,135576,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2024-11-13 23:45:00+00:00,135577,0.0,1.0,-1.0,-0.012499999999999997,0.46875,0
2024-11-14 00:00:00+00:00,135578,0.0,1.0,-1.0,0.05625,0.640625,0
2024-11-14 00:15:00+00:00,135579,0.0,0.0,0.0,0.05,0.625,0
2024-11-14 00:30:00+00:00,135580,0.0,0.0,0.0,0.025000000000000005,0.5625,0
2024-11-14 00:45:00+00:00,135581,0.0,1.0,-1.0,0.0625,0.65625,0
2024-11-14 01:00:00+00:00,135582,0.0,1.0,-1.0,-0.025000000000000005,0.4375,0
2024-11-14 01:15:00+00:00,135583,0.0,0.0,0.0,0.0,0.5,0
2024-11-14 01:30:00+00:00,135584,0.0,0.0,0.0,-0.00625,0.484375,0
2024-11-14 01:45:00+00:00,135585,0.0,1.0,-1.0,-0.025,0.4375,0
2024-11-14 02:00:00+00:00,135586,0.0,1.0,-1.0,0.037500000000000006,0.59375,0
2024-11-14 02:15:00+00:00,135587,0.0,1.0,-1.0,0.00625,0.515625,0
2024-11-14 02:30:00+00:00,135588,0.0,0.0,0.0,0.03125,0.578125,0
2024-11-14 02:45:00+00:00,135589,0.0,1.0,-1.0,0.018750000000000003,0.546875,0
2024-11-14 03:00:00+00:00,135590,0.0,1.0,-1.0,0.025000000000000005,0.5625,0
2024-11-14 03:15:00+00:00,135591,0.0,1.0,-1.0,3.469446951953614e-18,0.5,0
2024-11-14 03:30:00+00:00,135592,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2024-11-14 03:45:00+00:00,135593,0.0,1.0,-1.0,-0.037500000000000006,0.40625,0
2024-11-14 04:00:00+00:00,135594,0.0,1.0,-1.0,-0.018750000000000003,0.453125,0
2024-11-14 04:15:00+00:00,135595,0.0,1.0,-1.0,0.0625,0.65625,0
2024-11-14 04:30:00+00:00,135596,0.0,1.0,-1.0,-0.0125,0.46875,0
2024-11-14 04:45:00+00:00,135597,0.0,1.0,-1.0,-0.025,0.4375,0
2024-11-14 05:00:00+00:00,135598,0.0,1.0,-1.0,-0.0125,0.46875,0
2024-11-14 05:15:00+00:00,135599,0.0,1.0,-1.0,0.024999999999999994,0.5625,0
2024-11-14 05:30:00+00:00,135600,0.0,1.0,-1.0,-0.025,0.4375,0
2024-11-14 05:45:00+00:00,135601,0.0,1.0,-1.0,-0.012500000000000002,0.46875,0
2024-11-14 06:00:00+00:00,135602,0.0,1.0,-1.0,0.037500000000000006,0.59375,0
2024-11-14 06:15:00+00:00,135603,0.0,1.0,-1.0,0.012500000000000002,0.53125,0
2024-11-14 06:30:00+00:00,135604,0.0,1.0,-1.0,0.0,0.5,0
2024-11-14 06:45:00+00:00,135605,1.0,0.0,1.0,0.00625,0.515625,0
2024-11-14 07:00:00+00:00,135606,1.0,0.0,1.0,-0.0125,0.46875,0
2024-11-14 07:15:00+00:00,135607,1.0,0.0,1.0,0.00625,0.515625,0
2024-11-14 07:30:00+00:00,135608,1.0,0.0,1.0,-0.025,0.4375,0
2024-11-14 07:45:00+00:00,135609,1.0,0.0,1.0,0.03125,0.578125,0
